order_id,date,customer,region,product,category,quantity,unit_price,total,status
PB-103289,2025-01-19,Birchwood Interiors,Alberta,Implementation Day,Services,4,1800.0,7200.0,Paid
PB-103290,2025-04-18,Birchwood Interiors,British Columbia,API Add-on,Software,4,99.0,396.0,Pending
PB-103291,2025-05-23,Lakeshore Medical Supply,Texas,Workflow Platform License,Software,8,1200.0,9600.0,Paid
PB-103292,2025-11-14,Granite Peak Tools,Manitoba,Label Printer,Hardware,11,185.5,2040.5,Paid
PB-103293,2025-10-04,Harbourfront Textiles,Alberta,Data Migration,Services,6,2400.0,14400.0,Paid
PB-103294,2025-09-22,Kingston Print Works,Manitoba,Data Migration,Services,12,2400.0,28800.0,Paid
PB-103295,2025-10-27,Northwind Logistics,Ontario,Training Seat,Services,9,275.0,2475.0,Refunded
PB-103296,2025-10-01,Granite Peak Tools,Alberta,Implementation Day,Services,8,1800.0,14400.0,Paid
PB-103297,2025-06-19,Cedar & Co. Furniture,Quebec,Implementation Day,Services,2,1800.0,3600.0,Refunded
PB-103298,2025-04-18,Cedar & Co. Furniture,New York,Data Migration,Services,6,2400.0,14400.0,Paid
PB-103299,2025-04-08,Harbourfront Textiles,Texas,Label Printer,Hardware,5,185.5,927.5,Paid
PB-103300,2025-01-27,Blue Heron Foods,British Columbia,Implementation Day,Services,12,1800.0,21600.0,Refunded
PB-103301,2025-08-15,Kingston Print Works,British Columbia,Support Plan (Monthly),Services,8,450.0,3600.0,Paid
PB-103302,2025-06-20,Granite Peak Tools,New York,API Add-on,Software,7,99.0,693.0,Refunded
PB-103303,2025-12-24,Granite Peak Tools,Texas,Workflow Platform License,Software,1,1200.0,1200.0,Paid
PB-103304,2025-11-29,Harbourfront Textiles,Manitoba,API Add-on,Software,6,99.0,594.0,Refunded
PB-103305,2025-04-29,Birchwood Interiors,Alberta,API Add-on,Software,9,99.0,891.0,Refunded
PB-103306,2025-03-13,Lakeshore Medical Supply,Texas,Implementation Day,Services,3,1800.0,5400.0,Paid
PB-103307,2025-10-02,Northwind Logistics,Texas,Workflow Platform License,Software,11,1200.0,13200.0,Paid
PB-103308,2025-07-19,Harbourfront Textiles,Texas,Data Migration,Services,11,2400.0,26400.0,Paid
PB-103309,2025-07-20,Granite Peak Tools,New York,Warehouse Scanner,Hardware,6,320.0,1920.0,Refunded
PB-103310,2025-02-01,Prairie Wind Farms,Texas,Support Plan (Monthly),Services,8,450.0,3600.0,Paid
PB-103311,2025-09-11,Maple Ridge Distribution,Ontario,Training Seat,Services,10,275.0,2750.0,Paid
PB-103312,2025-09-06,Silverline Freight,New York,Label Printer,Hardware,3,185.5,556.5,Refunded
PB-103313,2025-11-20,Birchwood Interiors,British Columbia,Implementation Day,Services,2,1800.0,3600.0,Paid
PB-103314,2025-09-23,Summit Auto Parts,Texas,Training Seat,Services,11,275.0,3025.0,Pending
PB-103315,2025-12-25,Blue Heron Foods,New York,Training Seat,Services,10,275.0,2750.0,Paid
PB-103316,2025-11-07,Summit Auto Parts,Manitoba,API Add-on,Software,9,99.0,891.0,Refunded
PB-103317,2025-05-05,Summit Auto Parts,Ontario,Warehouse Scanner,Hardware,11,320.0,3520.0,Paid
PB-103318,2025-08-27,Granite Peak Tools,Alberta,Data Migration,Services,6,2400.0,14400.0,Paid
PB-103319,2025-03-21,Maple Ridge Distribution,Illinois,Workflow Platform License,Software,10,1200.0,12000.0,Refunded
PB-103320,2025-03-26,Birchwood Interiors,Alberta,Data Migration,Services,2,2400.0,4800.0,Paid
PB-103321,2025-12-22,Cedar & Co. Furniture,Texas,Data Migration,Services,4,2400.0,9600.0,Paid
PB-103322,2025-06-13,Birchwood Interiors,Alberta,API Add-on,Software,2,99.0,198.0,Paid
PB-103323,2025-04-17,Silverline Freight,Manitoba,Label Printer,Hardware,4,185.5,742.0,Pending
PB-103324,2025-11-19,Lakeshore Medical Supply,New York,Implementation Day,Services,1,1800.0,1800.0,Paid
PB-103325,2025-08-12,Maple Ridge Distribution,Alberta,API Add-on,Software,12,99.0,1188.0,Pending
PB-103326,2025-06-18,Cedar & Co. Furniture,Texas,Implementation Day,Services,7,1800.0,12600.0,Refunded
PB-103327,2025-11-09,Summit Auto Parts,New York,Support Plan (Monthly),Services,3,450.0,1350.0,Paid
PB-103328,2025-04-27,Maple Ridge Distribution,New York,Implementation Day,Services,12,1800.0,21600.0,Pending
PB-103329,2025-06-14,Cedar & Co. Furniture,Illinois,Warehouse Scanner,Hardware,7,320.0,2240.0,Refunded
PB-103330,2025-06-04,Birchwood Interiors,New York,API Add-on,Software,4,99.0,396.0,Paid
PB-103331,2025-05-10,Cedar & Co. Furniture,British Columbia,Support Plan (Monthly),Services,10,450.0,4500.0,Paid
PB-103332,2025-07-07,Kingston Print Works,Alberta,Support Plan (Monthly),Services,7,450.0,3150.0,Refunded
PB-103333,2025-03-29,Harbourfront Textiles,Ontario,Training Seat,Services,4,275.0,1100.0,Pending
PB-103334,2025-09-15,Silverline Freight,British Columbia,Support Plan (Monthly),Services,3,450.0,1350.0,Paid
PB-103335,2025-04-09,Silverline Freight,Manitoba,API Add-on,Software,12,99.0,1188.0,Paid
PB-103336,2025-04-05,Maple Ridge Distribution,Manitoba,Warehouse Scanner,Hardware,7,320.0,2240.0,Refunded
PB-103337,2025-04-07,Cedar & Co. Furniture,Alberta,Training Seat,Services,12,275.0,3300.0,Paid
PB-103338,2025-04-04,Summit Auto Parts,Illinois,Training Seat,Services,3,275.0,825.0,Refunded
PB-103339,2025-03-19,Birchwood Interiors,New York,Data Migration,Services,7,2400.0,16800.0,Paid
PB-103340,2025-03-14,Birchwood Interiors,British Columbia,API Add-on,Software,4,99.0,396.0,Pending
PB-103341,2025-01-09,Blue Heron Foods,British Columbia,Support Plan (Monthly),Services,11,450.0,4950.0,Pending
PB-103342,2025-06-13,Birchwood Interiors,Texas,Training Seat,Services,12,275.0,3300.0,Paid
PB-103343,2025-04-29,Kingston Print Works,Alberta,Label Printer,Hardware,11,185.5,2040.5,Paid
PB-103344,2025-05-15,Birchwood Interiors,Manitoba,Workflow Platform License,Software,10,1200.0,12000.0,Paid
PB-103345,2025-02-18,Prairie Wind Farms,Quebec,Implementation Day,Services,6,1800.0,10800.0,Paid
PB-103346,2025-12-25,Silverline Freight,New York,Warehouse Scanner,Hardware,2,320.0,640.0,Pending
PB-103347,2025-01-01,Birchwood Interiors,Ontario,Support Plan (Monthly),Services,3,450.0,1350.0,Paid
PB-103348,2025-04-26,Summit Auto Parts,Illinois,API Add-on,Software,5,99.0,495.0,Paid
PB-103349,2025-03-19,Kingston Print Works,Manitoba,Training Seat,Services,1,275.0,275.0,Pending
PB-103350,2025-09-21,Birchwood Interiors,Ontario,Implementation Day,Services,9,1800.0,16200.0,Paid
PB-103351,2025-09-19,Granite Peak Tools,New York,Training Seat,Services,7,275.0,1925.0,Paid
PB-103352,2025-08-05,Northwind Logistics,Manitoba,Support Plan (Monthly),Services,6,450.0,2700.0,Refunded
PB-103353,2025-08-18,Silverline Freight,Quebec,Support Plan (Monthly),Services,10,450.0,4500.0,Paid
PB-103354,2025-04-30,Summit Auto Parts,Quebec,Training Seat,Services,5,275.0,1375.0,Paid
PB-103355,2025-08-23,Cedar & Co. Furniture,British Columbia,Support Plan (Monthly),Services,7,450.0,3150.0,Refunded
PB-103356,2025-12-11,Northwind Logistics,Texas,Support Plan (Monthly),Services,6,450.0,2700.0,Paid
PB-103357,2025-10-07,Birchwood Interiors,Quebec,API Add-on,Software,3,99.0,297.0,Refunded
PB-103358,2025-11-16,Birchwood Interiors,Manitoba,Workflow Platform License,Software,3,1200.0,3600.0,Refunded
PB-103359,2025-09-06,Blue Heron Foods,Ontario,Data Migration,Services,3,2400.0,7200.0,Pending
PB-103360,2025-12-06,Harbourfront Textiles,Alberta,Training Seat,Services,4,275.0,1100.0,Paid
PB-103361,2025-09-20,Birchwood Interiors,Alberta,API Add-on,Software,12,99.0,1188.0,Paid
PB-103362,2025-04-26,Birchwood Interiors,Illinois,Support Plan (Monthly),Services,6,450.0,2700.0,Pending
PB-103363,2025-10-13,Harbourfront Textiles,Ontario,Label Printer,Hardware,12,185.5,2226.0,Refunded
PB-103364,2025-06-19,Harbourfront Textiles,Texas,Label Printer,Hardware,4,185.5,742.0,Paid
PB-103365,2025-08-29,Summit Auto Parts,Alberta,Workflow Platform License,Software,7,1200.0,8400.0,Paid
PB-103366,2025-04-11,Cedar & Co. Furniture,Illinois,Label Printer,Hardware,4,185.5,742.0,Pending
PB-103367,2025-12-06,Silverline Freight,Manitoba,Warehouse Scanner,Hardware,5,320.0,1600.0,Paid
PB-103368,2025-01-17,Kingston Print Works,Alberta,Training Seat,Services,3,275.0,825.0,Pending
PB-103369,2025-06-30,Blue Heron Foods,Quebec,Warehouse Scanner,Hardware,6,320.0,1920.0,Pending
PB-103370,2025-06-25,Maple Ridge Distribution,New York,API Add-on,Software,5,99.0,495.0,Paid
PB-103371,2025-03-15,Summit Auto Parts,Ontario,Support Plan (Monthly),Services,2,450.0,900.0,Paid
PB-103372,2025-10-14,Maple Ridge Distribution,Quebec,Support Plan (Monthly),Services,8,450.0,3600.0,Paid
PB-103373,2025-05-21,Blue Heron Foods,New York,Implementation Day,Services,6,1800.0,10800.0,Pending
PB-103374,2025-04-02,Cedar & Co. Furniture,New York,Implementation Day,Services,5,1800.0,9000.0,Pending
PB-103375,2025-08-20,Birchwood Interiors,Manitoba,Warehouse Scanner,Hardware,11,320.0,3520.0,Refunded
PB-103376,2025-10-03,Maple Ridge Distribution,Manitoba,API Add-on,Software,6,99.0,594.0,Pending
PB-103377,2025-06-11,Summit Auto Parts,Alberta,Training Seat,Services,12,275.0,3300.0,Paid
PB-103378,2025-03-14,Maple Ridge Distribution,British Columbia,Data Migration,Services,5,2400.0,12000.0,Refunded
PB-103379,2025-06-22,Summit Auto Parts,New York,Data Migration,Services,5,2400.0,12000.0,Pending
PB-103380,2025-05-12,Birchwood Interiors,Illinois,Implementation Day,Services,8,1800.0,14400.0,Paid
PB-103381,2025-03-12,Northwind Logistics,British Columbia,API Add-on,Software,6,99.0,594.0,Refunded
PB-103382,2025-07-19,Summit Auto Parts,Illinois,Data Migration,Services,9,2400.0,21600.0,Paid
PB-103383,2025-09-21,Summit Auto Parts,Texas,Warehouse Scanner,Hardware,10,320.0,3200.0,Refunded
PB-103384,2025-01-12,Maple Ridge Distribution,New York,API Add-on,Software,4,99.0,396.0,Pending
PB-103385,2025-11-30,Maple Ridge Distribution,Quebec,Label Printer,Hardware,3,185.5,556.5,Refunded
PB-103386,2025-07-09,Harbourfront Textiles,Alberta,Implementation Day,Services,2,1800.0,3600.0,Paid
PB-103387,2025-08-15,Silverline Freight,British Columbia,Warehouse Scanner,Hardware,11,320.0,3520.0,Refunded
PB-103388,2025-01-25,Silverline Freight,Texas,Training Seat,Services,4,275.0,1100.0,Paid
PB-103389,2025-09-08,Prairie Wind Farms,New York,Label Printer,Hardware,12,185.5,2226.0,Refunded
PB-103390,2025-11-20,Cedar & Co. Furniture,British Columbia,Workflow Platform License,Software,1,1200.0,1200.0,Paid
PB-103391,2025-09-26,Summit Auto Parts,British Columbia,Data Migration,Services,12,2400.0,28800.0,Refunded
PB-103392,2025-06-30,Cedar & Co. Furniture,New York,Warehouse Scanner,Hardware,2,320.0,640.0,Refunded
PB-103393,2025-10-15,Birchwood Interiors,Quebec,API Add-on,Software,4,99.0,396.0,Pending
PB-103394,2025-11-15,Lakeshore Medical Supply,Manitoba,Workflow Platform License,Software,7,1200.0,8400.0,Refunded
PB-103395,2025-01-13,Birchwood Interiors,Ontario,API Add-on,Software,1,99.0,99.0,Paid
PB-103396,2025-08-01,Blue Heron Foods,New York,Label Printer,Hardware,7,185.5,1298.5,Paid
PB-103397,2025-11-02,Lakeshore Medical Supply,Alberta,Workflow Platform License,Software,8,1200.0,9600.0,Pending
PB-103398,2025-09-12,Prairie Wind Farms,Manitoba,Implementation Day,Services,1,1800.0,1800.0,Paid
PB-103399,2025-06-04,Summit Auto Parts,Ontario,Warehouse Scanner,Hardware,2,320.0,640.0,Paid
PB-103400,2025-06-26,Lakeshore Medical Supply,New York,Warehouse Scanner,Hardware,12,320.0,3840.0,Paid
PB-103401,2025-09-28,Blue Heron Foods,Illinois,Label Printer,Hardware,2,185.5,371.0,Pending
PB-103402,2025-09-27,Maple Ridge Distribution,Texas,Warehouse Scanner,Hardware,7,320.0,2240.0,Paid
PB-103403,2025-06-16,Northwind Logistics,New York,Support Plan (Monthly),Services,2,450.0,900.0,Paid
PB-103404,2025-12-06,Granite Peak Tools,Texas,Warehouse Scanner,Hardware,2,320.0,640.0,Paid
PB-103405,2025-10-17,Northwind Logistics,Texas,Warehouse Scanner,Hardware,1,320.0,320.0,Paid
PB-103406,2025-07-13,Birchwood Interiors,Illinois,Implementation Day,Services,3,1800.0,5400.0,Paid
PB-103407,2025-06-10,Granite Peak Tools,Texas,Data Migration,Services,4,2400.0,9600.0,Paid
PB-103408,2025-07-15,Birchwood Interiors,Texas,Warehouse Scanner,Hardware,10,320.0,3200.0,Refunded
PB-103409,2025-04-03,Silverline Freight,Alberta,Training Seat,Services,6,275.0,1650.0,Refunded
PB-103410,2025-02-23,Northwind Logistics,Ontario,Warehouse Scanner,Hardware,10,320.0,3200.0,Paid
PB-103411,2025-01-20,Silverline Freight,Illinois,Label Printer,Hardware,9,185.5,1669.5,Refunded
PB-103412,2025-06-16,Blue Heron Foods,Alberta,Training Seat,Services,6,275.0,1650.0,Paid
PB-103413,2025-07-01,Birchwood Interiors,Illinois,Support Plan (Monthly),Services,1,450.0,450.0,Paid
PB-103414,2025-06-13,Silverline Freight,British Columbia,Training Seat,Services,4,275.0,1100.0,Pending
PB-103415,2025-10-10,Harbourfront Textiles,Ontario,API Add-on,Software,5,99.0,495.0,Pending
PB-103416,2025-12-08,Cedar & Co. Furniture,Alberta,API Add-on,Software,8,99.0,792.0,Refunded
PB-103417,2025-06-17,Silverline Freight,British Columbia,Implementation Day,Services,9,1800.0,16200.0,Refunded
PB-103418,2025-01-11,Granite Peak Tools,New York,Workflow Platform License,Software,3,1200.0,3600.0,Paid
PB-103419,2025-07-26,Harbourfront Textiles,Illinois,Support Plan (Monthly),Services,6,450.0,2700.0,Paid
PB-103420,2025-07-04,Summit Auto Parts,Alberta,Training Seat,Services,1,275.0,275.0,Paid
PB-103421,2025-09-17,Kingston Print Works,Manitoba,Implementation Day,Services,12,1800.0,21600.0,Paid
PB-103422,2025-12-15,Birchwood Interiors,Quebec,Support Plan (Monthly),Services,12,450.0,5400.0,Paid
PB-103423,2025-07-04,Birchwood Interiors,Alberta,Data Migration,Services,7,2400.0,16800.0,Paid
PB-103424,2025-07-29,Harbourfront Textiles,Quebec,Data Migration,Services,5,2400.0,12000.0,Refunded
PB-103425,2025-09-14,Kingston Print Works,Illinois,Implementation Day,Services,2,1800.0,3600.0,Paid
PB-103426,2025-01-26,Harbourfront Textiles,Quebec,Data Migration,Services,11,2400.0,26400.0,Paid
PB-103427,2025-11-07,Harbourfront Textiles,Ontario,Data Migration,Services,10,2400.0,24000.0,Paid
PB-103428,2025-03-12,Kingston Print Works,Illinois,Support Plan (Monthly),Services,8,450.0,3600.0,Pending
PB-103429,2025-07-19,Harbourfront Textiles,Quebec,Implementation Day,Services,2,1800.0,3600.0,Refunded
PB-103430,2025-07-12,Prairie Wind Farms,New York,Implementation Day,Services,4,1800.0,7200.0,Refunded
PB-103431,2025-10-08,Birchwood Interiors,Illinois,Training Seat,Services,11,275.0,3025.0,Paid
PB-103432,2025-10-30,Birchwood Interiors,Quebec,Data Migration,Services,4,2400.0,9600.0,Refunded
PB-103433,2025-04-05,Kingston Print Works,British Columbia,Label Printer,Hardware,2,185.5,371.0,Paid
PB-103434,2025-01-10,Northwind Logistics,Quebec,Label Printer,Hardware,1,185.5,185.5,Paid
PB-103435,2025-10-07,Birchwood Interiors,New York,Warehouse Scanner,Hardware,8,320.0,2560.0,Paid
PB-103436,2025-01-15,Blue Heron Foods,New York,Label Printer,Hardware,3,185.5,556.5,Paid
PB-103437,2025-05-01,Maple Ridge Distribution,British Columbia,API Add-on,Software,12,99.0,1188.0,Pending
PB-103438,2025-03-02,Blue Heron Foods,Quebec,Label Printer,Hardware,6,185.5,1113.0,Paid
PB-103439,2025-10-29,Harbourfront Textiles,New York,Implementation Day,Services,11,1800.0,19800.0,Pending
PB-103440,2025-01-01,Summit Auto Parts,Ontario,Implementation Day,Services,6,1800.0,10800.0,Paid
PB-103441,2025-07-18,Summit Auto Parts,Manitoba,Workflow Platform License,Software,9,1200.0,10800.0,Paid
PB-103442,2025-08-17,Summit Auto Parts,Manitoba,Warehouse Scanner,Hardware,8,320.0,2560.0,Paid
PB-103443,2025-07-13,Blue Heron Foods,New York,Label Printer,Hardware,5,185.5,927.5,Paid
PB-103444,2025-12-23,Northwind Logistics,Texas,Label Printer,Hardware,5,185.5,927.5,Paid
PB-103445,2025-06-12,Silverline Freight,British Columbia,Warehouse Scanner,Hardware,4,320.0,1280.0,Pending
PB-103446,2025-10-23,Birchwood Interiors,British Columbia,Training Seat,Services,12,275.0,3300.0,Paid
PB-103447,2025-08-16,Birchwood Interiors,Illinois,Warehouse Scanner,Hardware,3,320.0,960.0,Refunded
PB-103448,2025-04-06,Birchwood Interiors,Manitoba,Support Plan (Monthly),Services,12,450.0,5400.0,Paid
PB-103449,2025-04-18,Kingston Print Works,Illinois,Implementation Day,Services,3,1800.0,5400.0,Paid
PB-103450,2025-07-19,Harbourfront Textiles,British Columbia,Data Migration,Services,12,2400.0,28800.0,Refunded
PB-103451,2025-12-07,Prairie Wind Farms,Alberta,Warehouse Scanner,Hardware,7,320.0,2240.0,Paid
PB-103452,2025-06-14,Prairie Wind Farms,Manitoba,Warehouse Scanner,Hardware,10,320.0,3200.0,Paid
PB-103453,2025-01-12,Birchwood Interiors,British Columbia,Implementation Day,Services,10,1800.0,18000.0,Paid
PB-103454,2025-04-14,Prairie Wind Farms,Ontario,Label Printer,Hardware,11,185.5,2040.5,Paid
PB-103455,2025-10-20,Lakeshore Medical Supply,British Columbia,Implementation Day,Services,11,1800.0,19800.0,Paid
PB-103456,2025-01-19,Prairie Wind Farms,Texas,Implementation Day,Services,8,1800.0,14400.0,Paid
PB-103457,2025-10-01,Silverline Freight,Alberta,Support Plan (Monthly),Services,4,450.0,1800.0,Paid
PB-103458,2025-05-10,Granite Peak Tools,Quebec,Label Printer,Hardware,8,185.5,1484.0,Refunded
PB-103459,2025-03-16,Birchwood Interiors,Alberta,Data Migration,Services,1,2400.0,2400.0,Pending
PB-103460,2025-02-04,Prairie Wind Farms,Manitoba,Support Plan (Monthly),Services,5,450.0,2250.0,Paid
PB-103461,2025-03-17,Maple Ridge Distribution,Texas,Implementation Day,Services,5,1800.0,9000.0,Refunded
PB-103462,2025-04-13,Harbourfront Textiles,Illinois,Data Migration,Services,1,2400.0,2400.0,Paid
PB-103463,2025-05-31,Birchwood Interiors,British Columbia,Workflow Platform License,Software,9,1200.0,10800.0,Paid
PB-103464,2025-10-18,Kingston Print Works,British Columbia,Label Printer,Hardware,10,185.5,1855.0,Paid
PB-103465,2025-01-16,Kingston Print Works,Illinois,Warehouse Scanner,Hardware,10,320.0,3200.0,Paid
PB-103466,2025-03-10,Prairie Wind Farms,Alberta,Label Printer,Hardware,9,185.5,1669.5,Pending
PB-103467,2025-02-01,Lakeshore Medical Supply,Alberta,Training Seat,Services,11,275.0,3025.0,Paid
PB-103468,2025-12-23,Northwind Logistics,Ontario,API Add-on,Software,7,99.0,693.0,Pending
PB-103469,2025-10-26,Cedar & Co. Furniture,Alberta,Data Migration,Services,11,2400.0,26400.0,Paid
PB-103470,2025-07-10,Maple Ridge Distribution,New York,Data Migration,Services,5,2400.0,12000.0,Refunded
PB-103471,2025-12-30,Prairie Wind Farms,Illinois,Label Printer,Hardware,10,185.5,1855.0,Paid
PB-103472,2025-10-22,Cedar & Co. Furniture,Illinois,Training Seat,Services,8,275.0,2200.0,Refunded
PB-103473,2025-09-12,Cedar & Co. Furniture,Illinois,Support Plan (Monthly),Services,4,450.0,1800.0,Paid
PB-103474,2025-01-07,Harbourfront Textiles,Ontario,Support Plan (Monthly),Services,12,450.0,5400.0,Paid
PB-103475,2025-08-27,Birchwood Interiors,British Columbia,Data Migration,Services,2,2400.0,4800.0,Paid
PB-103476,2025-10-15,Blue Heron Foods,Illinois,Workflow Platform License,Software,6,1200.0,7200.0,Pending
PB-103477,2025-01-01,Northwind Logistics,Ontario,Support Plan (Monthly),Services,3,450.0,1350.0,Pending
PB-103478,2025-05-23,Birchwood Interiors,Alberta,Implementation Day,Services,2,1800.0,3600.0,Paid
PB-103479,2025-07-12,Prairie Wind Farms,Texas,Label Printer,Hardware,1,185.5,185.5,Refunded
PB-103480,2025-12-15,Lakeshore Medical Supply,Alberta,Warehouse Scanner,Hardware,11,320.0,3520.0,Paid
PB-103481,2025-09-06,Harbourfront Textiles,Illinois,Data Migration,Services,3,2400.0,7200.0,Paid
PB-103482,2025-08-16,Blue Heron Foods,British Columbia,Implementation Day,Services,9,1800.0,16200.0,Refunded
PB-103483,2025-07-28,Silverline Freight,Ontario,API Add-on,Software,9,99.0,891.0,Paid
PB-103484,2025-02-05,Blue Heron Foods,Ontario,Support Plan (Monthly),Services,10,450.0,4500.0,Paid
PB-103485,2025-10-07,Prairie Wind Farms,Ontario,Data Migration,Services,2,2400.0,4800.0,Paid
PB-103486,2025-04-15,Blue Heron Foods,Texas,Workflow Platform License,Software,1,1200.0,1200.0,Pending
PB-103487,2025-05-28,Cedar & Co. Furniture,Manitoba,Support Plan (Monthly),Services,5,450.0,2250.0,Paid
PB-103488,2025-02-10,Harbourfront Textiles,Alberta,Support Plan (Monthly),Services,8,450.0,3600.0,Pending
PB-103489,2025-10-13,Summit Auto Parts,Ontario,Support Plan (Monthly),Services,4,450.0,1800.0,Refunded
PB-103490,2025-04-09,Harbourfront Textiles,British Columbia,Training Seat,Services,4,275.0,1100.0,Pending
PB-103491,2025-02-11,Birchwood Interiors,Illinois,API Add-on,Software,10,99.0,990.0,Paid
PB-103492,2025-07-20,Lakeshore Medical Supply,Manitoba,Training Seat,Services,5,275.0,1375.0,Paid
PB-103493,2025-01-01,Cedar & Co. Furniture,Quebec,Training Seat,Services,10,275.0,2750.0,Refunded
PB-103494,2025-09-07,Maple Ridge Distribution,New York,Data Migration,Services,3,2400.0,7200.0,Refunded
PB-103495,2025-12-26,Summit Auto Parts,Ontario,Warehouse Scanner,Hardware,1,320.0,320.0,Paid
PB-103496,2025-10-19,Lakeshore Medical Supply,Manitoba,Support Plan (Monthly),Services,10,450.0,4500.0,Refunded
PB-103497,2025-09-26,Prairie Wind Farms,Ontario,Data Migration,Services,2,2400.0,4800.0,Refunded
PB-103498,2025-02-05,Silverline Freight,British Columbia,Label Printer,Hardware,9,185.5,1669.5,Pending
PB-103499,2025-06-24,Prairie Wind Farms,Illinois,Label Printer,Hardware,11,185.5,2040.5,Pending
PB-103500,2025-05-09,Summit Auto Parts,Texas,Workflow Platform License,Software,4,1200.0,4800.0,Paid
PB-103501,2025-08-09,Kingston Print Works,Manitoba,Workflow Platform License,Software,1,1200.0,1200.0,Refunded
PB-103502,2025-04-03,Granite Peak Tools,Illinois,Warehouse Scanner,Hardware,4,320.0,1280.0,Paid
PB-103503,2025-09-10,Summit Auto Parts,Texas,Data Migration,Services,8,2400.0,19200.0,Paid
PB-103504,2025-06-13,Lakeshore Medical Supply,New York,Label Printer,Hardware,8,185.5,1484.0,Paid
PB-103505,2025-06-06,Kingston Print Works,Alberta,Label Printer,Hardware,8,185.5,1484.0,Refunded
PB-103506,2025-07-30,Harbourfront Textiles,British Columbia,Implementation Day,Services,8,1800.0,14400.0,Pending
PB-103507,2025-04-01,Granite Peak Tools,New York,Implementation Day,Services,4,1800.0,7200.0,Paid
PB-103508,2025-10-04,Harbourfront Textiles,Illinois,Support Plan (Monthly),Services,7,450.0,3150.0,Paid
PB-103509,2025-07-11,Summit Auto Parts,British Columbia,Training Seat,Services,8,275.0,2200.0,Paid
PB-103510,2025-06-24,Birchwood Interiors,Illinois,Label Printer,Hardware,9,185.5,1669.5,Paid
PB-103511,2025-10-29,Prairie Wind Farms,Manitoba,Warehouse Scanner,Hardware,11,320.0,3520.0,Paid
PB-103512,2025-04-21,Blue Heron Foods,British Columbia,Label Printer,Hardware,7,185.5,1298.5,Paid
PB-103513,2025-02-01,Harbourfront Textiles,British Columbia,Label Printer,Hardware,7,185.5,1298.5,Refunded
PB-103514,2025-03-09,Lakeshore Medical Supply,Ontario,Support Plan (Monthly),Services,1,450.0,450.0,Paid
PB-103515,2025-05-17,Prairie Wind Farms,British Columbia,Workflow Platform License,Software,2,1200.0,2400.0,Paid
PB-103516,2025-09-25,Blue Heron Foods,Manitoba,Implementation Day,Services,6,1800.0,10800.0,Paid
PB-103517,2025-03-08,Birchwood Interiors,Ontario,Support Plan (Monthly),Services,1,450.0,450.0,Paid
PB-103518,2025-08-15,Silverline Freight,Ontario,Label Printer,Hardware,11,185.5,2040.5,Paid
PB-103519,2025-06-02,Harbourfront Textiles,Ontario,Implementation Day,Services,8,1800.0,14400.0,Paid
PB-103520,2025-08-01,Blue Heron Foods,Texas,API Add-on,Software,2,99.0,198.0,Paid
PB-103521,2025-10-27,Maple Ridge Distribution,Manitoba,API Add-on,Software,10,99.0,990.0,Pending
PB-103522,2025-11-27,Granite Peak Tools,British Columbia,API Add-on,Software,1,99.0,99.0,Pending
PB-103523,2025-06-02,Prairie Wind Farms,New York,Support Plan (Monthly),Services,4,450.0,1800.0,Refunded
PB-103524,2025-03-08,Cedar & Co. Furniture,Alberta,Warehouse Scanner,Hardware,12,320.0,3840.0,Pending
PB-103525,2025-04-14,Northwind Logistics,Ontario,Support Plan (Monthly),Services,12,450.0,5400.0,Pending
PB-103526,2025-02-26,Lakeshore Medical Supply,Quebec,Training Seat,Services,3,275.0,825.0,Paid
PB-103527,2025-10-17,Silverline Freight,New York,Implementation Day,Services,7,1800.0,12600.0,Pending
PB-103528,2025-07-03,Summit Auto Parts,Illinois,API Add-on,Software,11,99.0,1089.0,Pending
PB-103529,2025-02-25,Lakeshore Medical Supply,Quebec,Workflow Platform License,Software,8,1200.0,9600.0,Pending
PB-103530,2025-07-10,Summit Auto Parts,Manitoba,Label Printer,Hardware,7,185.5,1298.5,Refunded
PB-103531,2025-05-29,Maple Ridge Distribution,New York,Warehouse Scanner,Hardware,6,320.0,1920.0,Refunded
PB-103532,2025-09-16,Northwind Logistics,Alberta,Data Migration,Services,5,2400.0,12000.0,Paid
PB-103533,2025-07-16,Summit Auto Parts,Quebec,API Add-on,Software,10,99.0,990.0,Pending
PB-103534,2025-11-17,Prairie Wind Farms,Texas,Data Migration,Services,9,2400.0,21600.0,Pending
PB-103535,2025-09-29,Lakeshore Medical Supply,Manitoba,Data Migration,Services,6,2400.0,14400.0,Pending
PB-103536,2025-10-11,Summit Auto Parts,Ontario,API Add-on,Software,2,99.0,198.0,Pending
PB-103537,2025-05-06,Harbourfront Textiles,Quebec,API Add-on,Software,12,99.0,1188.0,Pending
PB-103538,2025-06-08,Kingston Print Works,Alberta,Workflow Platform License,Software,8,1200.0,9600.0,Paid
PB-103539,2025-10-18,Kingston Print Works,Alberta,Support Plan (Monthly),Services,9,450.0,4050.0,Refunded
PB-103540,2025-11-24,Summit Auto Parts,New York,Training Seat,Services,2,275.0,550.0,Refunded
PB-103541,2025-02-12,Cedar & Co. Furniture,Manitoba,Training Seat,Services,3,275.0,825.0,Refunded
PB-103542,2025-11-14,Kingston Print Works,Quebec,Warehouse Scanner,Hardware,9,320.0,2880.0,Paid
